Counties (Location),FormattedDate,Latitude,Norm Latitude,Longitude,Norm Longitude,Started (Date),Wildfire_Probability,AcresBurned,Norm AcresBurned,County,Latitude,Norm Latitude,Longitude,Norm Longitude,Stn Id,Precip (in),Norm Precip (in),precip30 (in),Norm precip30 (in),precip60 (in),Norm precip60 (in),precip90 (in),Norm precip90 (in),Max Air Temp (F),Norm Max Air Temp (F),Min Air Temp (F),Norm Min Air Temp (F),Avg Air Temp (F),Norm Avg Air Temp (F),Max Rel Hum (%),Norm Max Rel Hum (%),Min Rel Hum (%),Norm Min Rel Hum (%),Avg Rel Hum (%),Norm Avg Rel Hum (%),
Plumas,4/13/2015,40.05083333,0.615391585,-120.7016667,0.363129055,2015-04-13T05:30:00Z,,137,0.000333981,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0,0,0.19,0.017383349,0.41,0.014275766,3.96,0.111959288,73.4,0.448143406,26.8,0.236220472,53.2,0.383673469,80,0.782608696,14,0.166666667,32,0.276595745,Keep?
Plumas,9/26/2016,39.92,0.604646804,-121.32,0.298877556,2016-09-26T13:23:00Z,,248,0.000604579,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0,0,0,0,94.9,0.723431498,52.3,0.570866142,71.1,0.627210884,91,0.902173913,23,0.273809524,54,0.510638298,Keep?
Plumas,5/19/2017,39.9034,0.603283518,-120.9761,0.334612475,2017-05-19T23:28:00Z,,4310,0.010506993,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0,0,0.34,0.031107045,2.63,0.091573816,5.87,0.165959853,74.7,0.464788732,33.9,0.329396325,56.5,0.428571429,80,0.782608696,19,0.226190476,43,0.393617021,Keep?
Plumas,5/19/2017,39.75312,0.590941665,-120.75485,0.357602737,2017-05-19T14:45:00Z,,2575,0.00627738,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0,0,0.34,0.031107045,2.63,0.091573816,5.87,0.165959853,74.7,0.464788732,33.9,0.329396325,56.5,0.428571429,80,0.782608696,19,0.226190476,43,0.393617021,Keep?
Plumas,6/5/2017,39.75371,0.590990119,-120.1397,0.421523457,2017-06-05T13:17:00Z,,1020,0.002486574,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0,0,0.29,0.026532479,1.96,0.068245125,2.63,0.0743568,84.5,0.590268886,43.1,0.450131234,64.3,0.534693878,59,0.554347826,14,0.166666667,31,0.265957447,Keep?
Plumas,6/28/2017,39.9864,0.610099952,-120.89746,0.342784019,2017-06-28T13:50:00Z,,186,0.000453434,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0,0,0.45,0.041171089,0.74,0.025766017,2.67,0.075487701,87.9,0.633802817,49.1,0.528871391,70.3,0.616326531,64,0.608695652,19,0.226190476,35,0.308510638,Keep?
Plumas,7/16/2017,40.13278,0.622121514,-120.9204,0.340400306,2017-07-16T14:51:00Z,,79,0.000192588,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0,0,0.06,0.005489478,0.45,0.015668524,0.81,0.022900763,96,0.737516005,56.5,0.625984252,75.9,0.692517007,51,0.467391304,10,0.119047619,25,0.20212766,Keep?
Plumas,6/4/2018,39.89075,0.602244627,-120.18499,0.416817337,2018-06-04T15:08:00Z,,20,4.88E-05,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0,0,1.4,0.128087832,2.9,0.10097493,6.06,0.171331637,88.1,0.636363636,50.6,0.54855643,71.5,0.632653061,59,0.554347826,12,0.142857143,27,0.223404255,Keep?
Plumas,7/22/2018,39.996944,0.610965885,-121.27,0.304073095,2018-07-22T13:06:00Z,,117,0.000285225,Butte,39.608639,0.748117524,-121.82443,0.148262196,12,0,0,0,0,0.75,0.026114206,0.75,0.021204411,93.5,0.705505762,66.9,0.762467192,80.3,0.752380952,77,0.75,46,0.547619048,57,0.542553191,Keep?
Plumas,9/4/2019,40.061389,0.616258477,-120.680556,0.365322685,2019-09-04T15:17:31Z,,54612,0.133134082,Lassen,40.289799,0.821119854,-120.433948,0.311250626,57,0.16,0.166666667,0.19,0.017383349,0.19,0.006615599,0.19,0.005371784,89.9,0.659411012,49,0.527559055,67.7,0.580952381,84,0.826086957,21,0.25,50,0.468085106,Keep?
Riverside,5/1/2013,34.288877,0.142186798,-116.941311,0.753870573,2013-05-01T12:38:00Z,,3166,0.00771813,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.06,0.005489478,0.06,0.002089136,0.06,0.001696353,88.2,0.637644046,56.2,0.622047244,69,0.598639456,81,0.793478261,5,0.05952381,43,0.393617021,
Riverside,5/1/2013,33.894055,0.109761758,-116.855019,0.762837242,2013-05-01T19:00:00Z,,510,0.001243287,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.06,0.005489478,0.06,0.002089136,0.06,0.001696353,88.2,0.637644046,56.2,0.622047244,69,0.598639456,81,0.793478261,5,0.05952381,43,0.393617021,
Riverside,5/15/2013,33.9582,0.115029712,-116.6534,0.783787631,2013-05-15T12:50:00Z,,90,0.000219404,Riverside,33.841292,0.130010511,-116.47873,0.77487027,118,0,0,0,0,0,0,0,0,92.3,0.690140845,65.1,0.738845144,81.2,0.76462585,42,0.369565217,19,0.226190476,27,0.223404255,
Riverside,5/16/2013,33.655638,0.090181591,-116.161201,0.834932416,2013-05-16T13:48:00Z,,40,9.75E-05,Riverside,33.595694,0.103688903,-116.15811,0.812452454,218,0,0,0,0,0,0,0,0,98.1,0.764404609,61.1,0.686351706,81,0.761904762,71,0.684782609,15,0.178571429,34,0.29787234,
Riverside,5/20/2013,33.96201,0.115342611,-116.907213,0.757413723,2013-05-20T15:45:00Z,,25,6.09E-05,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.99,0.090576395,0.99,0.034470752,0.99,0.027989822,93.4,0.704225352,54.8,0.603674541,73.9,0.665306122,83,0.815217391,10,0.119047619,39,0.35106383,
Riverside,5/25/2013,33.963591,0.115472452,-117.187934,0.728243783,2013-05-25T17:35:00Z,,124,0.000302289,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0.02,0.020833333,1.05,0.096065874,1.06,0.036908078,1.06,0.0299689,76.9,0.492957746,50.6,0.54855643,62.2,0.506122449,86,0.847826087,32,0.380952381,56,0.531914894,
Riverside,6/8/2013,33.96936,0.115946235,-117.1265,0.734627438,2013-06-08T15:37:00Z,,42,0.000102388,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.39,0.03568161,1.12,0.038997214,1.12,0.031665253,90,0.660691421,56.6,0.627296588,70,0.612244898,94,0.934782609,32,0.380952381,60,0.574468085,
Riverside,6/9/2013,33.99647,0.118172663,-116.84137,0.764255521,2013-06-09T12:30:00Z,,0,0,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.27,0.024702653,1.12,0.038997214,1.12,0.031665253,92.4,0.691421255,55.5,0.612860892,69.6,0.606802721,93,0.923913043,11,0.130952381,55,0.521276596,
Riverside,6/14/2013,34.001745,0.118605877,-117.302057,0.716385172,2013-06-14T13:47:00Z,,40,9.75E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0,0,0.25,0.008704735,0.25,0.007068137,84.9,0.595390525,56.6,0.627296588,67.7,0.580952381,83,0.815217391,34,0.404761905,60,0.574468085,
Riverside,7/15/2013,33.7095,0.094605047,-116.72885,0.775947562,2013-07-15T13:43:00Z,,27531,0.06711555,Riverside,33.841292,0.130010511,-116.47873,0.77487027,118,0,0,0,0,0,0,0,0,104.3,0.843790013,81.5,0.954068241,94,0.93877551,35,0.293478261,16,0.19047619,23,0.180851064,
Riverside,7/17/2013,33.990128,0.117651822,-117.164997,0.730627185,2013-07-17T13:23:00Z,,150,0.000365673,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0.01,0.010416667,0.49,0.044830741,0.65,0.022632312,1.63,0.046084252,95.4,0.729833547,57.1,0.633858268,77.4,0.71292517,60,0.565217391,9,0.107142857,24,0.191489362,
Riverside,7/19/2013,33.9634,0.115456766,-117.2508,0.721711328,2013-07-19T16:21:00Z,,40,9.75E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.03,0.002744739,0.03,0.001044568,0.28,0.007916313,92,0.686299616,62.7,0.707349081,75.6,0.688435374,74,0.717391304,24,0.285714286,48,0.446808511,
Riverside,7/19/2013,33.94528,0.113968648,-117.09306,0.738102215,2013-07-19T17:31:00Z,,15,3.66E-05,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.51,0.046660567,0.66,0.022980501,1.65,0.046649703,97.6,0.758002561,62.9,0.709973753,78.1,0.72244898,70,0.673913043,17,0.202380952,42,0.382978723,
Riverside,8/4/2013,33.91027,0.111093427,-116.99895,0.747881259,2013-08-04T16:29:00Z,,60,0.000146269,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.2,0.018298262,0.55,0.019150418,1.53,0.043256997,91.5,0.679897567,58,0.645669291,73.7,0.662585034,88,0.869565217,18,0.214285714,46,0.425531915,
Riverside,8/5/2013,33.62236,0.087448612,-117.40288,0.705908575,2013-08-05T10:10:00Z,,1383,0.003371501,Riverside,33.48665,0.092002271,-117.22827,0.687011277,62,0,0,0.01,0.000914913,0.03,0.001044568,0.1,0.002827255,87.9,0.633802817,53.2,0.582677165,66.6,0.565986395,96,0.956521739,35,0.416666667,70,0.680851064,
Riverside,8/6/2013,38.838,0.51578678,-116.61,0.788297359,2013-08-06T13:39:00Z,,60,0.000146269,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.34,0.031107045,0.36,0.012534819,0.36,0.010178117,87.5,0.628681178,58,0.645669291,70.7,0.621768707,83,0.815217391,21,0.25,48,0.446808511,
Riverside,8/9/2013,33.86157,0.107093904,-116.90427,0.757719532,2013-08-09T15:51:00Z,,20292,0.04946819,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.15,0.013723696,0.55,0.019150418,0.82,0.023183489,88.2,0.637644046,56.8,0.62992126,70.6,0.620408163,85,0.836956522,23,0.273809524,47,0.436170213,
Riverside,8/16/2013,33.570291,0.083172408,-116.10815,0.840444988,2013-08-16T13:31:00Z,,40,9.75E-05,Riverside,33.595694,0.103688903,-116.15811,0.812452454,218,0,0,0,0,0,0,0,0,107.4,0.883482714,75,0.868766404,94.9,0.951020408,47,0.423913043,19,0.226190476,27,0.223404255,
Riverside,3/28/2014,33.5982,0.085464455,-116.1985,0.831056648,2014-03-28T14:31:00Z,,57,0.000138956,Riverside,33.595694,0.103688903,-116.15811,0.812452454,218,0,0,0,0,0,0,0,0,78.4,0.512163892,52.2,0.569553806,66,0.557823129,64,0.608695652,24,0.285714286,41,0.372340426,
Riverside,4/18/2015,33.884313,0.10896169,-117.642759,0.68098256,2015-04-18T18:12:00Z,,1049,0.00255727,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.11,0.010064044,1.07,0.037256267,1.38,0.039016115,81.9,0.556978233,50.4,0.545931759,66.8,0.568707483,54,0.5,15,0.178571429,27,0.223404255,
Riverside,7/12/2015,33.986204,0.117329561,-117.43942,0.702111675,2015-07-12T13:52:00Z,,21,5.12E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.03,0.002744739,0.43,0.014972145,1.13,0.031947979,89.6,0.655569782,59.8,0.669291339,73.4,0.658503401,81,0.793478261,27,0.321428571,51,0.478723404,
Riverside,8/10/2015,33.5736,0.083444162,-116.5387,0.795706198,2015-08-10T11:44:00Z,,543,0.001323735,Riverside,33.678186,0.112529863,-116.27299,0.79898654,208,0,0,0,0,0,0,0,0,99.8,0.786171575,72.5,0.835958005,86.4,0.83537415,69,0.663043478,18,0.214285714,41,0.372340426,
Riverside,5/31/2016,33.476894,0.075502113,-117.140883,0.733132889,2016-05-31T13:48:00Z,,139,0.000338857,Riverside,33.48665,0.092002271,-117.22827,0.687011277,62,0,0,0.27,0.024702653,0.62,0.021587744,1.73,0.048911507,76.7,0.490396927,56.3,0.62335958,63.4,0.52244898,96,0.956521739,57,0.678571429,81,0.79787234,
Riverside,5/16/2017,33.530045,0.079867176,-116.594422,0.789916082,2017-05-16T16:10:00Z,,6309,0.01538019,Riverside,33.678186,0.112529863,-116.27299,0.79898654,208,0,0,0,0,0,0,0,0,78.8,0.517285531,58.4,0.650918635,68.1,0.586394558,61,0.576086957,33,0.392857143,44,0.404255319,
Riverside,6/2/2017,34.00566,0.118927399,-117.30693,0.715878815,2017-06-02T18:55:00Z,,1350,0.003291053,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.06,0.005489478,0.1,0.003481894,0.25,0.007068137,91,0.673495519,56.2,0.622047244,71.7,0.63537415,98,0.97826087,34,0.404761905,65,0.627659574,
Riverside,6/4/2017,33.98212,0.116994159,-117.30819,0.715747887,2017-06-04T11:04:00Z,,1044,0.002545081,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.06,0.005489478,0.1,0.003481894,0.22,0.00621996,87.5,0.628681178,58,0.645669291,71.6,0.634013605,100,1,41,0.488095238,68,0.659574468,
Riverside,6/7/2017,33.60247,0.085815131,-117.34192,0.712242977,2017-06-07T21:00:00Z,,866,0.00211115,Riverside,33.48665,0.092002271,-117.22827,0.687011277,62,,0,0.05,0.004574565,0.96,0.033426184,1.1,0.031099802,,-0.491677337,,-0.115485564,,-0.340136054,,-0.086956522,,0,,-0.063829787,
Riverside,6/13/2017,33.95036,0.114385847,-116.88066,0.760172866,2017-06-13T17:00:00Z,,545,0.00132861,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0,0,0.01,0.000282725,104.3,0.843790013,54.4,0.598425197,74.6,0.674829932,78,0.760869565,16,0.19047619,43,0.393617021,
Riverside,6/24/2017,33.59257,0.085002087,-117.14979,0.732207356,2017-06-24T16:16:00Z,,300,0.000731345,Riverside,33.663325,0.110937157,-117.09338,0.702822708,179,0,0,0,0,0.07,0.002437326,0.07,0.001979078,92.5,0.692701665,64.3,0.728346457,78.7,0.730612245,79,0.77173913,33,0.392857143,51,0.478723404,
Riverside,6/26/2017,33.85323,0.106408976,-117.48195,0.697692349,2017-06-26T21:30:00Z,,205,0.000499753,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0,0,0.06,0.002089136,0.1,0.002827255,102.2,0.816901408,69.2,0.792650919,85.2,0.819047619,65,0.619565217,10,0.119047619,29,0.244680851,
Riverside,6/27/2017,33.689092,0.092929025,-117.396404,0.706581501,2017-06-27T07:39:00Z,,200,0.000487563,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0,0,0.03,0.001044568,0.03,0.000848176,99.8,0.786171575,59.1,0.660104987,80.7,0.757823129,43,0.380434783,9,0.107142857,22,0.170212766,
Riverside,6/29/2017,33.87679,0.108343858,-117.00258,0.747504063,2017-06-29T20:44:00Z,,168,0.000409553,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0,0,0,0,95.3,0.728553137,58.3,0.649606299,75.7,0.689795918,86,0.847826087,28,0.333333333,53,0.5,
Riverside,7/2/2017,33.98639,0.117344836,-117.21314,0.725624608,2017-07-02T13:36:00Z,,153,0.000372986,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0,0,0,0,108.6,0.898847631,62.2,0.700787402,80,0.74829932,97,0.967391304,6,0.071428571,45,0.414893617,
Riverside,7/6/2017,34.009026,0.119203834,-117.239099,0.722927188,2017-07-06T15:44:00Z,,122,0.000297414,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0,0,0.02,0.000696379,0.1,0.002827255,100.4,0.793854033,65.7,0.74671916,82,0.775510204,74,0.717391304,22,0.261904762,44,0.404255319,
Riverside,7/7/2017,33.950382,0.114387653,-116.884446,0.75977946,2017-07-07T16:23:00Z,,105,0.000255971,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0,0,0,0,111,0.929577465,73.9,0.854330709,93.1,0.926530612,57,0.532608696,14,0.166666667,30,0.255319149,
Riverside,7/7/2017,33.88287,0.108843182,-116.99651,0.748134801,2017-07-07T10:00:00Z,,120,0.000292538,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0,0,0,0,111,0.929577465,73.9,0.854330709,93.1,0.926530612,57,0.532608696,14,0.166666667,30,0.255319149,
Riverside,7/11/2017,33.57139,0.083262664,-116.8247,0.765987714,2017-07-11T14:15:00Z,,92,0.000224279,Riverside,33.664747,0.111089557,-116.955121,0.719029043,239,0,0,0,0,0,0,0.13,0.003675431,94.8,0.722151088,64.9,0.736220472,79.3,0.73877551,62,0.586956522,27,0.321428571,40,0.361702128,
Riverside,7/12/2017,34.015742,0.11975539,-117.337331,0.712719823,2017-07-12T13:51:00Z,,85,0.000207214,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0,0,0,0,0.06,0.001696353,91.4,0.678617157,66.3,0.754593176,78.8,0.731972789,92,0.913043478,35,0.416666667,57,0.542553191,
Riverside,7/18/2017,33.75526,0.09836312,-117.25075,0.721716523,2017-07-18T11:45:00Z,,72,0.000175523,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0,0,0,0,0.03,0.000848176,94.4,0.717029449,64.4,0.729658793,78.9,0.733333333,68,0.652173913,31,0.369047619,44,0.404255319,
Riverside,7/20/2017,33.81976,0.103660228,-117.18552,0.728494624,2017-07-20T19:16:00Z,,63,0.000153582,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0,0,0,0,0.03,0.000848176,94.7,0.720870679,64,0.724409449,77.9,0.719727891,74,0.717391304,28,0.333333333,47,0.436170213,
Riverside,7/29/2017,33.8826,0.108821008,-117.00589,0.747160118,2017-07-29T13:50:00Z,,50,0.000121891,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0,0,0,0,,-0.491677337,63.9,0.723097113,81.9,0.77414966,84,0.826086957,23,0.273809524,53,0.5,
Riverside,7/30/2017,33.87739,0.108393133,-117.16215,0.730923019,2017-07-30T17:43:00Z,,50,0.000121891,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0,0,0,0,110.4,0.921895006,63.3,0.715223097,80.7,0.757823129,92,0.913043478,27,0.321428571,57,0.542553191,
Riverside,8/1/2017,33.6444,0.089258663,-117.3968,0.706540353,2017-08-01T16:33:00Z,,46,0.00011214,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0.07,0.072916667,0.07,0.006404392,0.07,0.002437326,0.1,0.002827255,99.1,0.777208707,72.8,0.839895013,83.6,0.797278912,78,0.760869565,23,0.273809524,54,0.510638298,
Riverside,8/1/2017,33.58577,0.084443632,-116.07429,0.843963407,2017-08-01T08:45:00Z,,48,0.000117015,Riverside,33.595694,0.103688903,-116.15811,0.812452454,218,0,0,0,0,0,0,0,0,104.6,0.847631242,85,1,95.1,0.953741497,52,0.47826087,25,0.297619048,39,0.35106383,
Riverside,8/2/2017,33.9885,0.117518121,-117.38417,0.707852746,2017-08-02T10:15:00Z,,45,0.000109702,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.3,0.027447392,0.3,0.010445682,0.36,0.010178117,94.6,0.719590269,73.7,0.851706037,82.3,0.779591837,100,1,44,0.523809524,,-0.063829787,
Riverside,8/6/2017,33.96514,0.115599665,-117.4764,0.698269054,2017-08-06T19:52:00Z,,40,9.75E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.3,0.027447392,0.3,0.010445682,0.3,0.008481764,89.4,0.653008963,64.9,0.736220472,75.6,0.688435374,100,1,43,0.511904762,69,0.670212766,
Riverside,8/7/2017,33.90327,0.110518547,-116.50151,0.799570641,2017-08-07T14:14:00Z,,40,9.75E-05,Riverside,33.748586,0.12007488,-116.2529,0.801341434,200,0,0,0,0,0,0,0,0,107.6,0.886043534,82.1,0.961942257,95.8,0.963265306,51,0.467391304,14,0.166666667,29,0.244680851,
Riverside,8/14/2017,33.74925,0.097869544,-117.10301,0.737068303,2017-08-14T15:45:00Z,,35,8.53E-05,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0.07,0.006404392,0.07,0.002437326,0.07,0.001979078,92.9,0.697823303,61.8,0.695538058,74.2,0.669387755,93,0.923913043,30,0.357142857,56,0.531914894,
Riverside,8/15/2017,33.99316,0.117900827,-117.48405,0.697474137,2017-08-15T07:55:00Z,,35,8.53E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.3,0.027447392,0.3,0.010445682,0.3,0.008481764,78.7,0.516005122,62,0.69816273,68.6,0.593197279,96,0.956521739,54,0.642857143,75,0.734042553,
Riverside,8/20/2017,33.96419,0.115521645,-117.20507,0.726463168,2017-08-20T16:26:00Z,,35,8.53E-05,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.01,0.000914913,0.01,0.000348189,0.01,0.000282725,116.5,1,60.4,0.677165354,76.4,0.699319728,96,0.956521739,27,0.321428571,63,0.606382979,
Riverside,8/23/2017,33.584036,0.084301226,-116.972036,0.750677914,2017-08-23T13:28:00Z,,33,8.04E-05,Riverside,33.55281,0.099092872,-117.043302,0.708692712,237,0,0,0.31,0.028362306,0.39,0.013579387,0.4,0.011309019,83.4,0.576184379,59.1,0.660104987,68.6,0.593197279,100,1,50,0.595238095,79,0.776595745,
Riverside,8/24/2017,33.73547,0.096737852,-117.33364,0.713103358,2017-08-24T18:13:00Z,,34,8.29E-05,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0.07,0.006404392,0.07,0.002437326,0.07,0.001979078,92,0.686299616,63.6,0.719160105,74.7,0.676190476,90,0.891304348,37,0.44047619,66,0.638297872,
Riverside,8/26/2017,33.763304,0.099023739,-117.314994,0.715040879,2017-08-26T11:30:00Z,,33,8.04E-05,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0.07,0.006404392,0.07,0.002437326,0.07,0.001979078,99.1,0.777208707,65.6,0.745406824,82.9,0.787755102,86,0.847826087,17,0.202380952,42,0.382978723,
Riverside,8/26/2017,33.62613,0.087758226,-117.07975,0.739485268,2017-08-26T15:03:00Z,,32,7.80E-05,Riverside,33.663325,0.110937157,-117.09338,0.702822708,179,0,0,0.06,0.005489478,0.17,0.00591922,0.17,0.004806333,103.6,0.834827145,59.3,0.662729659,81.4,0.767346939,89,0.880434783,14,0.166666667,42,0.382978723,
Riverside,8/28/2017,33.96896,0.115913385,-117.25411,0.721367383,2017-08-28T17:06:00Z,,30,7.31E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.27,0.024702653,0.3,0.010445682,0.3,0.008481764,105.5,0.85915493,68.8,0.787401575,86.4,0.83537415,69,0.663043478,21,0.25,41,0.372340426,
Riverside,8/30/2017,33.82165,0.103815446,-116.96079,0.751846495,2017-08-30T11:38:00Z,,27,6.58E-05,Riverside,33.664747,0.111089557,-116.955121,0.719029043,239,0,0,0.02,0.001829826,0.02,0.000696379,0.02,0.000565451,107.8,0.888604353,71.9,0.82808399,90.1,0.885714286,43,0.380434783,12,0.142857143,22,0.170212766,
Riverside,8/30/2017,33.79925,0.10197583,-117.11659,0.735657194,2017-08-30T15:38:00Z,,28,6.83E-05,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0.07,0.006404392,0.07,0.002437326,0.07,0.001979078,104.4,0.845070423,67.5,0.770341207,86.6,0.838095238,50,0.456521739,14,0.166666667,27,0.223404255,
Riverside,8/30/2017,33.71025,0.094666641,-117.31924,0.714599673,2017-08-30T18:00:00Z,,26,6.34E-05,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0.07,0.006404392,0.07,0.002437326,0.07,0.001979078,104.4,0.845070423,67.5,0.770341207,86.6,0.838095238,50,0.456521739,14,0.166666667,27,0.223404255,
Riverside,9/1/2017,33.94788,0.114182175,-116.59719,0.789628457,2017-09-01T13:26:00Z,,26,6.34E-05,Riverside,33.748586,0.12007488,-116.2529,0.801341434,200,0,0,0,0,0,0,0,0,113,0.955185659,79.6,0.929133858,95.3,0.956462585,69,0.663043478,14,0.166666667,39,0.35106383,
Riverside,9/3/2017,33.50488,0.077800483,-117.02132,0.745556775,2017-09-03T19:17:00Z,,23,5.61E-05,Riverside,33.55281,0.099092872,-117.043302,0.708692712,237,0,0,0.09,0.008234218,0.46,0.016016713,0.48,0.013570823,94,0.71190781,65.9,0.749343832,81.2,0.76462585,89,0.880434783,32,0.380952381,52,0.489361702,
Riverside,9/12/2017,33.88994,0.109423811,-116.91023,0.757100224,2017-09-12T17:24:00Z,,19,4.63E-05,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0.01,0.000348189,0.01,0.000282725,107.9,0.889884763,68.7,0.786089239,84.4,0.808163265,72,0.695652174,30,0.357142857,54,0.510638298,
Riverside,9/12/2017,33.52584,0.079521838,-116.85226,0.763123932,2017-09-12T17:42:00Z,,20,4.88E-05,Riverside,33.55281,0.099092872,-117.043302,0.708692712,237,0,0,0.09,0.008234218,0.41,0.014275766,0.48,0.013570823,85.3,0.600512164,60.3,0.675853018,72.3,0.643537415,86,0.847826087,43,0.511904762,60,0.574468085,
Riverside,9/20/2017,33.797216,0.101808786,-117.124538,0.734831311,2017-09-20T13:41:00Z,,19,4.63E-05,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0.19,0.017383349,0.26,0.009052925,0.26,0.007350862,75.6,0.47631242,61.2,0.687664042,66.6,0.565986395,84,0.826086957,48,0.571428571,68,0.659574468,
Riverside,9/29/2017,33.88466,0.108990187,-116.99229,0.748573305,2017-09-29T18:01:00Z,,17,4.14E-05,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0,0,0.01,0.000348189,0.01,0.000282725,,-0.491677337,63.5,0.717847769,82.7,0.785034014,41,0.358695652,9,0.107142857,25,0.20212766,
Riverside,10/8/2017,33.97155,0.116126091,-117.44148,0.701897619,2017-10-08T23:48:00Z,,14,3.41E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0.06,0.005489478,0.18,0.006267409,0.48,0.013570823,84.5,0.590268886,54.4,0.598425197,68.3,0.589115646,93,0.923913043,19,0.226190476,49,0.457446809,
Riverside,10/8/2017,33.56777,0.082965369,-116.08003,0.843366959,2017-10-08T12:15:00Z,,15,3.66E-05,Riverside,33.595694,0.103688903,-116.15811,0.812452454,218,0,0,0,0,0,0,0,0,92.9,0.697823303,52.6,0.57480315,74.7,0.676190476,68,0.652173913,13,0.154761905,34,0.29787234,
Riverside,10/14/2017,33.913089,0.111324939,-117.096233,0.737772506,2017-10-14T05:00:00Z,,11,2.68E-05,Riverside,33.9,0.136302455,-117.17,0.693841525,238,0,0,0.01,0.000914913,0.01,0.000348189,0.02,0.000565451,103.6,0.834827145,54.6,0.601049869,76.7,0.703401361,91,0.902173913,5,0.05952381,28,0.234042553,
Riverside,10/14/2017,33.7866,0.100936939,-117.5048,0.695317988,2017-10-14T16:00:00Z,,12,2.93E-05,Riverside,33.964942,0.143262519,-117.33698,0.674268594,44,0,0,0,0,0.18,0.006267409,0.48,0.013570823,91.6,0.681177977,53.2,0.582677165,72.8,0.650340136,100,1,7,0.083333333,30,0.255319149,
Riverside,10/21/2017,33.77896,0.100309499,-117.24091,0.722739005,2017-10-21T13:04:00Z,,10,2.44E-05,Riverside,33.76,0.121298159,-117.2,0.690325008,240,0,0,0,0,0.19,0.006615599,0.26,0.007350862,82.3,0.562099872,47.5,0.507874016,64.8,0.541496599,92,0.913043478,13,0.154761905,41,0.372340426,
