Wildfire_Probability,FormattedDate,Stn Id,Norm Precip (in),Norm precip30 (in),Norm precip60 (in),Norm precip90 (in),Norm Avg Air Temp (F),Norm Avg Rel Hum (%)
1,2013-02-24 00:00:00,183,0,0.01189387,0.010793872,0.009612666,0.217687075,0.244680851
1,2013-04-20 00:00:00,199,0,0,0.0295961,0.059655075,0.302040816,0.287234043
1,2013-04-30 00:00:00,188,0,0.029277219,0.011142061,0.009047215,0.602721088,0.35106383
1,2013-04-30 00:00:00,77,0,0.095150961,0.096100279,0.088210348,0.624489796,0.191489362
1,2013-05-01 00:00:00,238,0,0.005489478,0.002089136,0.001696353,0.598639456,0.393617021
1,2013-05-01 00:00:00,238,0,0.005489478,0.002089136,0.001696353,0.598639456,0.393617021
1,2013-05-01 00:00:00,126,0,0.026532479,0.026462396,0.039581566,0.485714286,0.574468085
1,2013-05-01 00:00:00,8,0,0.030192132,0.037952646,0.035057959,0.693877551,0.095744681
1,2013-05-03 00:00:00,103,0,0.092406221,0.119428969,0.108283856,0.536054422,0.436170213
1,2013-05-04 00:00:00,32,0,0.052150046,0.053272981,0.048911507,0.654421769,0.276595745
1,2013-05-13 00:00:00,192,0,0,0,0,0.514285714,0.457446809
1,2013-05-15 00:00:00,118,0,0,0,0,0.76462585,0.223404255
1,2013-05-15 00:00:00,198,0,0.012808783,0.005222841,0.031665253,0.314285714,0.914893617
1,2013-05-16 00:00:00,218,0,0,0,0,0.761904762,0.29787234
1,2013-05-17 00:00:00,204,0,0.025617566,0.009749304,0.031665253,0.502040816,0.617021277
1,2013-05-19 00:00:00,163,0.020833333,0.066788655,0.034122563,0.046932429,0.567346939,0.404255319
1,2013-05-20 00:00:00,188,0,0.005489478,0.013231198,0.010743568,0.598639456,0.414893617
1,2013-05-20 00:00:00,238,0,0.090576395,0.034470752,0.027989822,0.665306122,0.35106383
1,2013-05-21 00:00:00,125,0,0.043915828,0.026462396,0.046084252,0.692517007,0.265957447
1,2013-05-22 00:00:00,147,0,0,0,0,0.514285714,0.776595745
1,2013-05-23 00:00:00,207,0,0,0,0,0.647619048,0.191489362
1,2013-05-25 00:00:00,238,0.020833333,0.096065874,0.036908078,0.0299689,0.506122449,0.531914894
1,2013-05-25 00:00:00,163,0.020833333,0.064958829,0.034470752,0.042974272,0.385034014,0.585106383
1,2013-05-26 00:00:00,207,0,0,0,0,0.697959184,0.223404255
1,2013-05-27 00:00:00,70,0,0.001829826,0.051532033,0.049194232,0.493877551,0.691489362
1,2013-05-28 00:00:00,204,0,0.025617566,0.009749304,0.02685892,0.610884354,0.361702128
1,2013-05-28 00:00:00,64,0,0.005489478,0.007660167,0.025162567,0.502040816,0.691489362
1,2013-05-30 00:00:00,191,0,0,0.016016713,0.025445293,0.500680272,0.5
1,2013-05-30 00:00:00,94,0,0.020128088,0.059888579,0.087079446,0.582312925,0.5
1,2013-06-01 00:00:00,202,0.03125,0.079597438,0.052228412,0.070115917,0.416326531,0.755319149
1,2013-06-02 00:00:00,194,0,0,0.012883008,0.035340684,0.697959184,0.414893617
1,2013-06-03 00:00:00,12,0,0.024702653,0.028551532,0.119875601,0.717006803,0.489361702
1,2013-06-04 00:00:00,56,0,0,0,0.029120724,0.598639456,0.553191489
1,2013-06-05 00:00:00,85,0,0.010064044,0.009401114,0.049194232,0.545578231,0.617021277
1,2013-06-08 00:00:00,204,0,0,0.009749304,0.007916313,0.576870748,0.595744681
1,2013-06-08 00:00:00,238,0,0.03568161,0.038997214,0.031665253,0.612244898,0.574468085
1,2013-06-09 00:00:00,238,0,0.024702653,0.038997214,0.031665253,0.606802721,0.521276596
1,2013-06-10 00:00:00,188,0,0,0.002089136,0.010743568,0.575510204,0.617021277
1,2013-06-10 00:00:00,139,0,0.000914913,0.024373259,0.04749788,0.514285714,0.638297872
1,2013-06-10 00:00:00,139,0,0.000914913,0.024373259,0.04749788,0.514285714,0.638297872
1,2013-06-10 00:00:00,144,0,0,0,0.046366978,0.465306122,0.787234043
1,2013-06-12 00:00:00,32,0,0.005489478,0.009401114,0.046084252,0.642176871,0.478723404
1,2013-06-12 00:00:00,195,0,0,0.001392758,0.070398643,0.650340136,0.404255319
1,2013-06-13 00:00:00,227,0,0.010064044,0.010445682,0.074074074,0.499319728,0.361702128
1,2013-06-13 00:00:00,80,0,0,0.002437326,0.015832627,0.725170068,0.20212766
1,2013-06-13 00:00:00,142,0,0.082342177,0.044568245,0.042126096,0.655782313,0.191489362
1,2013-06-14 00:00:00,44,0,0,0.008704735,0.007068137,0.580952381,0.574468085
1,2013-06-16 00:00:00,188,0,0,0.002089136,0.010743568,0.654421769,0.340425532
1,2013-06-16 00:00:00,148,0,0.010064044,0.004526462,0.031099802,0.66122449,0.340425532
1,2013-06-17 00:00:00,80,0,0,0.002437326,0.015832627,0.749659864,0.276595745
1,2013-06-18 00:00:00,212,0,0.001829826,0.004526462,0.031382528,0.521088435,0.542553191
1,2013-06-20 00:00:00,85,0,0.002744739,0.003830084,0.034492508,0.480272109,0.457446809
1,2013-06-25 00:00:00,142,0,0.082342177,0.044568245,0.042126096,0.723809524,0.414893617
1,2013-06-28 00:00:00,199,0,0,0.022284123,0.01809443,0.56462585,0.276595745
1,2013-06-29 00:00:00,113,0,0.006404392,0.005222841,0.007916313,0.707482993,0.35106383
1,2013-07-01 00:00:00,170,0,0,0,0.013853548,0.840816327,0.329787234
1,2013-07-01 00:00:00,170,0,0,0,0.013853548,0.840816327,0.329787234
1,2013-07-03 00:00:00,90,0,0.028362306,0.058495822,0.069267741,0.710204082,0.436170213
1,2013-07-04 00:00:00,191,0,0,0,0.005089059,0.789115646,0.340425532
1,2013-07-04 00:00:00,8,0,0.045745654,0.040389972,0.03562341,0.897959184,0.244680851
1,2013-07-06 00:00:00,191,0,0,0,0.005089059,0.567346939,0.553191489
1,2013-07-06 00:00:00,207,0,0,0,0,0.908843537,0.234042553
1,2013-07-07 00:00:00,163,0,0,0.015320334,0.030534351,0.541496599,0.5
1,2013-07-08 00:00:00,13,0,0,0,0.009895392,0.708843537,0.244680851
1,2013-07-08 00:00:00,84,0,0.054894785,0.022284123,0.027141645,0.734693878,0.361702128
1,2013-07-09 00:00:00,224,0,0.205855444,0.112116992,0.092733955,0.710204082,0.308510638
1,2013-07-12 00:00:00,211,0,0.007319305,0.002785515,0.002261804,0.511564626,0.680851064
1,2013-07-12 00:00:00,161,0,0.001829826,0.012534819,0.010743568,0.623129252,0.5
1,2013-07-15 00:00:00,118,0,0,0,0,0.93877551,0.180851064
1,2013-07-17 00:00:00,238,0.010416667,0.044830741,0.022632312,0.046084252,0.71292517,0.191489362
1,2013-07-19 00:00:00,228,0,0.060384263,0.02994429,0.042126096,0.844897959,0.170212766
1,2013-07-19 00:00:00,125,0,0.003659652,0.006963788,0.01809443,0.786394558,0.287234043
1,2013-07-19 00:00:00,44,0,0.002744739,0.001044568,0.007916313,0.688435374,0.446808511
1,2013-07-19 00:00:00,238,0,0.046660567,0.022980501,0.046649703,0.72244898,0.382978723
1,2013-07-19 00:00:00,131,0,0,0,0,0.744217687,0.382978723
1,2013-07-19 00:00:00,8,0,0.044830741,0.020891365,0.032796155,0.727891156,0.510638298
1,2013-07-22 00:00:00,106,0,0,0,0,0.604081633,0.478723404
1,2013-07-22 00:00:00,86,0.041666667,0.005489478,0.002785515,0.01498445,0.776870748,0.638297872
1,2013-07-23 00:00:00,125,0,0,0.005571031,0.01809443,0.817687075,0.361702128
1,2013-07-23 00:00:00,194,0,0.006404392,0.002437326,0.001979078,0.669387755,0.414893617
1,2013-07-25 00:00:00,192,0,0,0,0,0.6,0.446808511
1,2013-07-26 00:00:00,144,0,0,0,0,0.458503401,0.840425532
1,2013-07-28 00:00:00,147,0,0,0,0,0.544217687,0.787234043
1,2013-07-31 00:00:00,91,0,0.003659652,0.047005571,0.073791349,0.557823129,0.457446809
1,2013-08-01 00:00:00,12,0,0,0.020891365,0.024597116,0.571428571,1
1,2013-08-03 00:00:00,224,0,0,0.078342618,0.092733955,0.674829932,0.319148936
1,2013-08-04 00:00:00,238,0,0.018298262,0.019150418,0.043256997,0.662585034,0.425531915
1,2013-08-05 00:00:00,227,0,0,0.013927577,0.015832627,0.561904762,0.319148936
1,2013-08-05 00:00:00,62,0,0.000914913,0.001044568,0.002827255,0.565986395,0.680851064
1,2013-08-06 00:00:00,44,0,0.031107045,0.012534819,0.010178117,0.621768707,0.446808511
1,2013-08-07 00:00:00,57,0,0.007319305,0.007660167,0.006502686,0.647619048,0.159574468
1,2013-08-07 00:00:00,85,0,0,0.001392758,0.001979078,0.472108844,0.712765957
1,2013-08-08 00:00:00,117,0,0,0,0,0.66122449,0.138297872
1,2013-08-09 00:00:00,238,0,0.013723696,0.019150418,0.023183489,0.620408163,0.436170213
1,2013-08-10 00:00:00,195,0,0,0,0,0.629931973,0.478723404
1,2013-08-10 00:00:00,224,0,0,0.078342618,0.091037602,0.62585034,0.425531915
1,2013-08-14 00:00:00,224,0,0,0.078342618,0.091037602,0.71292517,0.276595745
1,2013-08-15 00:00:00,91,0,0.003659652,0.045612813,0.047215154,0.561904762,0.382978723
1,2013-08-16 00:00:00,12,0,0,0.013231198,0.019508058,0.669387755,0.436170213
1,2013-08-16 00:00:00,228,0,0.001829826,0.02367688,0.024879842,0.793197279,0.191489362
1,2013-08-16 00:00:00,218,0,0,0,0,0.951020408,0.223404255
1,2013-08-16 00:00:00,192,0,0,0,0,0.617687075,0.382978723
1,2013-08-17 00:00:00,32,0,0,0.003481894,0.004523608,0.737414966,0.5
1,2013-08-17 00:00:00,148,0,0,0.000348189,0.003392706,0.745578231,0.35106383
1,2013-08-17 00:00:00,194,0,0,0.002437326,0.001979078,0.685714286,0.457446809
1,2013-08-18 00:00:00,13,0,0,0,0,0.756462585,0.244680851
1,2013-08-18 00:00:00,57,0,0.009149131,0.006267409,0.007068137,0.759183673,0.180851064
1,2013-08-19 00:00:00,43,0.25,0.021957914,0.035167131,0.035057959,0.646258503,0.489361702
1,2013-08-20 00:00:00,192,0,0,0,0,0.593197279,0.35106383
1,2013-08-23 00:00:00,8,0,0.000914913,0.017409471,0.017246254,0.646258503,0.553191489
1,2013-08-24 00:00:00,138,0,0,0,0,0.681632653,0.340425532
1,2013-08-24 00:00:00,199,0,0.019213175,0.02994429,0.024314391,0.468027211,0.329787234
1,2013-08-24 00:00:00,86,0,0.008234218,0.005222841,0.004806333,0.714285714,0.436170213
1,2013-08-31 00:00:00,12,0,0,0,0.016963528,0.68707483,0.638297872
1,2013-08-31 00:00:00,84,0,0,0.000348189,0.017246254,0.767346939,0.287234043
1,2013-09-05 00:00:00,160,0,0,0.000348189,0.000848176,0.482993197,0.787234043
1,2013-09-07 00:00:00,178,0,0,0,0,0.619047619,0.414893617
1,2013-09-07 00:00:00,90,0,0.04757548,0.01810585,0.023466214,0.470748299,0.340425532
1,2013-09-08 00:00:00,170,0,0,0,0,0.638095238,0.489361702
1,2013-09-08 00:00:00,90,0,0.039341263,0.01810585,0.023466214,0.499319728,0.340425532
1,2013-09-09 00:00:00,192,0,0,0,0,0.544217687,0.340425532
1,2013-09-09 00:00:00,224,0,0,0,0.063613232,0.801360544,0.20212766
1,2013-09-11 00:00:00,147,0,0,0,0,0.572789116,0
1,2013-09-15 00:00:00,85,0,0,0,0.001130902,0.531972789,0.617021277
1,2013-09-23 00:00:00,159,0,0,0,0,0.659863946,0.319148936
1,2013-09-24 00:00:00,142,0,0.014638609,0.00591922,0.02374894,0.619047619,0.372340426
1,2013-09-24 00:00:00,192,0,0,0,0,0.434013605,0.212765957
1,2013-09-28 00:00:00,106,0,0,0,0,0.480272109,0.542553191
1,2013-10-04 00:00:00,12,0,0.089661482,0.034122563,0.027707096,0.556462585,0.223404255
1,2013-10-04 00:00:00,77,0,0,0,0,0.619047619,0.117021277
1,2013-10-04 00:00:00,158,0,0,0,0,0.567346939,0.191489362
1,2013-10-05 00:00:00,75,0,0.020128088,0.007660167,0.00876449,0.725170068,0.042553191
1,2013-10-06 00:00:00,153,0,0,0,0.001130902,0.551020408,0.255319149
1,2013-11-04 00:00:00,196,0,0.003659652,0.001392758,0.001130902,0.502040816,0.20212766
1,2013-11-07 00:00:00,224,0,0.010064044,0.037256267,0.030251626,0.402721088,0.510638298
1,2013-11-08 00:00:00,163,0,0,0,0,0.353741497,0.436170213
1,2013-11-08 00:00:00,103,0,0.001829826,0.000696379,0.000565451,0.357823129,0.670212766
1,2013-11-14 00:00:00,198,0,0,0,0,0.515646259,0.553191489
1,2013-11-21 00:00:00,77,0,0.102470265,0.038997214,0.031665253,0.42585034,0.35106383
1,2013-11-22 00:00:00,85,0,0.008234218,0.003133705,0.003392706,0.499319728,0.053191489
1,2013-11-22 00:00:00,103,0,0.117108875,0.044568245,0.036188861,0.54829932,0.053191489
1,2013-11-23 00:00:00,85,0,0.008234218,0.003133705,0.003392706,0.438095238,0.159574468
1,2013-11-23 00:00:00,85,0,0.008234218,0.003133705,0.003392706,0.438095238,0.159574468
1,2013-12-31 00:00:00,211,0,0.039341263,0.033077994,0.030534351,0.266666667,0.5
1,2014-01-02 00:00:00,8,0,0.017383349,0.039693593,0.032230704,0.306122449,0.531914894
1,2014-01-04 00:00:00,224,0,0.031107045,0.063370474,0.054566016,0.382312925,0.170212766
1,2014-01-16 00:00:00,159,0,0.030192132,0.040389972,0.035906135,0.541496599,0.127659574
1,2014-01-25 00:00:00,142,0,0,0.01183844,0.024031665,0.434013605,0.20212766
1,2014-03-08 00:00:00,147,0,0.161939616,0.07729805,0.062765055,0.536054422,0.340425532
1,2014-03-19 00:00:00,214,0,0.046660567,0.05362117,0.043822448,0.458503401,0.457446809
1,2014-03-28 00:00:00,218,0,0,0,0,0.557823129,0.372340426
1,2014-04-19 00:00:00,35,0,0.013723696,0.034818942,0.032796155,0.481632653,0.319148936
1,2014-04-30 00:00:00,113,0,0.070448307,0.050487465,0.106870229,0.715646259,0.170212766
1,2014-04-30 00:00:00,192,0,0,0.02367688,0.087362171,0.405442177,0.138297872
1,2014-05-05 00:00:00,147,0,0.019213175,0.019846797,0.066157761,0.484353741,0.712765957
1,2014-05-13 00:00:00,173,0,0.003659652,0.008356546,0.052586938,0.71292517,0.14893617
1,2014-05-13 00:00:00,231,0,0.007319305,0.033077994,0.027424371,0.560544218,0.29787234
1,2014-05-14 00:00:00,150,0,0.02378774,0.022980501,0.068419565,0.733333333,0.117021277
1,2014-05-14 00:00:00,153,0,0.024702653,0.022980501,0.068136839,0.740136054,0
1,2014-05-14 00:00:00,153,0,0.024702653,0.022980501,0.068136839,0.740136054,0
1,2014-05-14 00:00:00,153,0,0.024702653,0.022980501,0.068136839,0.740136054,0
1,2014-05-14 00:00:00,173,0,0.003659652,0.008356546,0.052586938,0.711564626,0.180851064
1,2014-05-14 00:00:00,224,0,0.01189387,0.108635097,0.272264631,0.654421769,0.29787234
1,2014-05-25 00:00:00,85,0,0.002744739,0.013579387,0.025445293,0.601360544,0.35106383
1,2014-06-04 00:00:00,194,0,0,0.008356546,0.063895957,0.647619048,0.414893617
1,2014-06-05 00:00:00,194,0,0,0.008356546,0.058241448,0.696598639,0.329787234
1,2014-06-09 00:00:00,80,0,0.017383349,0.030640669,0.04749788,0.832653061,0.29787234
1,2014-06-10 00:00:00,139,0,0,0.012534819,0.087927622,0.763265306,0.287234043
1,2014-06-11 00:00:00,142,0,0,0.0295961,0.049194232,0.765986395,0.255319149
1,2014-06-12 00:00:00,8,0,0.043000915,0.01810585,0.054283291,0.601360544,0.563829787
1,2014-06-13 00:00:00,125,0.25,0.029277219,0.027855153,0.055979644,0.673469388,0.308510638
1,2014-06-13 00:00:00,148,0,0,0.010445682,0.037602488,0.623129252,0.340425532
1,2014-06-20 00:00:00,227,0,0.002744739,0.068245125,0.142776364,0.648979592,0.234042553
1,2014-06-22 00:00:00,194,0,0,0.008356546,0.054566016,0.613605442,0.436170213
1,2014-07-01 00:00:00,228,0,0,0.01810585,0.064744133,0.765986395,0.212765957
1,2014-07-01 00:00:00,90,0,0.021957914,0.032729805,0.052586938,0.657142857,0.276595745
1,2014-07-01 00:00:00,77,0,0,0,0.004806333,0.545578231,0.712765957
1,2014-07-01 00:00:00,207,0,0,0,0,0.895238095,0.319148936
1,2014-07-01 00:00:00,224,0,0,0.000696379,0.005654509,0.80952381,0.244680851
1,2014-07-03 00:00:00,90,0,0.021957914,0.032729805,0.051173311,0.598639456,0.372340426
1,2014-07-04 00:00:00,196,0,0.001829826,0.000696379,0.011591744,0.741496599,0.319148936
1,2014-07-05 00:00:00,163,0,0.000914913,0.000696379,0.001979078,0.644897959,0.361702128
1,2014-07-07 00:00:00,43,0,0.008234218,0.004874652,0.02374894,0.689795918,0.35106383
1,2014-07-07 00:00:00,84,0,0,0.000696379,0.022900763,0.797278912,0.287234043
1,2014-07-09 00:00:00,77,0,0,0,0,0.537414966,0.744680851
1,2014-07-09 00:00:00,224,0,0,0.000348189,0.003958157,0.814965986,0.265957447
1,2014-07-11 00:00:00,47,0,0.077767612,0.077994429,0.070398643,0.605442177,0.595744681
1,2014-07-11 00:00:00,125,0,0.025617566,0.011142061,0.022618038,0.755102041,0.319148936
1,2014-07-11 00:00:00,224,0,0,0.000348189,0.003958157,0.746938776,0.319148936
1,2014-07-14 00:00:00,12,0,0,0.030988858,0.066440486,0.775510204,0.542553191
1,2014-07-29 00:00:00,228,0,0,0,0.014701725,0.775510204,0.14893617
1,2014-07-30 00:00:00,90,0,0.010978957,0.012534819,0.0299689,0.63537415,0.29787234
1,2014-07-30 00:00:00,43,0,0.003659652,0.004526462,0.005654509,0.642176871,0.446808511
1,2014-07-30 00:00:00,224,0,0,0,0.000565451,0.828571429,0.20212766
1,2014-07-30 00:00:00,91,0,0.003659652,0.011142061,0.031382528,0.627210884,0.425531915
1,2014-07-31 00:00:00,188,0,0,0,0,0.817687075,0.329787234
1,2014-07-31 00:00:00,91,0,0.003659652,0.011142061,0.031382528,0.627210884,0.489361702
1,2014-08-01 00:00:00,227,0,0,0,0.005089059,0.881632653,0.138297872
1,2014-08-11 00:00:00,91,0,0.072278134,0.038649025,0.046932429,0.580952381,0.5
1,2014-08-12 00:00:00,90,0.072916667,0.037511436,0.022632312,0.02685892,0.499319728,0.478723404
1,2014-08-16 00:00:00,159,0,0,0,0,0.726530612,0.372340426
1,2014-08-16 00:00:00,147,0,0.005489478,0.002785515,0.003675431,0.704761905,0.585106383
1,2014-08-18 00:00:00,246,0,0.020128088,0.007660167,0.00621996,0.613605442,0.138297872
1,2014-08-18 00:00:00,125,0,0,0,0.009047215,0.793197279,0.255319149
1,2014-08-18 00:00:00,43,0,0.044830741,0.020891365,0.016963528,0.563265306,0.340425532
1,2014-08-24 00:00:00,224,0,0.008234218,0.003133705,0.002544529,0.704761905,0.265957447
1,2014-08-26 00:00:00,78,0,0.003659652,0.001392758,0.001130902,0.672108844,0.542553191
1,2014-09-03 00:00:00,194,0,0,0,0.000565451,0.620408163,0.627659574
1,2014-09-10 00:00:00,224,0,0,0.003133705,0.002544529,0.744217687,0.138297872
1,2014-09-11 00:00:00,77,0,0,0,0,0.617687075,0.468085106
1,2014-09-12 00:00:00,188,0,0,0,0,0.71292517,0.372340426
1,2014-09-12 00:00:00,224,0,0,0.003133705,0.002544529,0.696598639,0.212765957
1,2014-09-13 00:00:00,13,0,0.010978957,0.010097493,0.013288097,0.745578231,0.138297872
1,2014-09-13 00:00:00,195,0,0,0,0,0.814965986,0.170212766
1,2014-09-14 00:00:00,13,0,0.010978957,0.010097493,0.013288097,0.729251701,0.180851064
1,2014-09-14 00:00:00,75,0,0.000914913,0.000696379,0.000565451,0.775510204,0.457446809
1,2014-09-15 00:00:00,91,0,0,0.030292479,0.033644331,0.530612245,0.372340426
1,2014-09-25 00:00:00,13,0.572916667,0.067703568,0.031337047,0.033644331,0.40952381,0.819148936
1,2014-10-16 00:00:00,192,0,0,0,0,0.346938776,0.563829787
1,2015-02-24 00:00:00,91,0,0.112534309,0.056754875,0.123268306,0.141496599,0.276595745
1,2015-04-13 00:00:00,57,0,0.017383349,0.014275766,0.111959288,0.383673469,0.276595745
1,2015-04-18 00:00:00,44,0,0.010064044,0.037256267,0.039016115,0.568707483,0.223404255
1,2015-05-11 00:00:00,92,0,0.030192132,0.025069638,0.029403449,0.506122449,0.425531915
1,2015-06-10 00:00:00,225,0,0.115279048,0.043871866,0.03562341,0.60952381,0.414893617
1,2015-06-15 00:00:00,54,0,0.006404392,0.022284123,0.021204411,0.763265306,0.191489362
1,2015-06-16 00:00:00,227,0,0.006404392,0.069986072,0.107152954,0.627210884,0.308510638
1,2015-06-16 00:00:00,222,0,0,0.008008357,0.037602488,0.731972789,0.478723404
1,2015-06-17 00:00:00,77,0,0.008234218,0.034470752,0.060503251,0.555102041,0.617021277
1,2015-06-17 00:00:00,153,0,0,0,0.027141645,0.580952381,0.70212766
1,2015-06-18 00:00:00,84,0,0,0.030988858,0.069550466,0.741496599,0.29787234
1,2015-06-19 00:00:00,246,0,0.16010979,0.138231198,0.226180379,0.595918367,0.085106383
1,2015-06-19 00:00:00,57,0,0.174748399,0.087743733,0.078032231,0.585034014,0.180851064
1,2015-06-21 00:00:00,188,0,0,0.027506964,0.033927057,0.72244898,0.255319149
1,2015-06-22 00:00:00,188,0,0,0.027506964,0.033927057,0.681632653,0.265957447
1,2015-06-24 00:00:00,204,0,0.000914913,0.021239554,0.019225332,0.699319728,0.244680851
1,2015-06-25 00:00:00,192,0.041666667,0.168344007,0.105153203,0.098953916,0.60952381,0.255319149
1,2015-06-26 00:00:00,147,0,0.006404392,0.030988858,0.030251626,0.613605442,0.723404255
1,2015-06-27 00:00:00,77,0,0.008234218,0.010445682,0.060503251,0.59047619,0.64893617
1,2015-06-28 00:00:00,225,0,0.017383349,0.044568245,0.036188861,0.689795918,0.404255319
1,2015-06-29 00:00:00,85,0,0.000914913,0.002437326,0.008199039,0.654421769,0.393617021
1,2015-07-01 00:00:00,222,0,0,0.000348189,0.037319763,0.823129252,0.393617021
1,2015-07-02 00:00:00,106,0,0.161024703,0.117688022,0.156347187,0.685714286,0.468085106
1,2015-07-06 00:00:00,224,0,0.003659652,0.01218663,0.04184337,0.778231293,0.35106383
1,2015-07-07 00:00:00,139,0,0.001829826,0.002089136,0.00621996,0.702040816,0.361702128
1,2015-07-10 00:00:00,75,0,0,0.014972145,0.038450664,0.583673469,0.627659574
1,2015-07-10 00:00:00,212,0,0.005489478,0.002437326,0.005654509,0.54829932,0.64893617
1,2015-07-12 00:00:00,44,0,0.002744739,0.014972145,0.031947979,0.658503401,0.478723404
1,2015-07-12 00:00:00,199,0.010416667,0.052150046,0.027506964,0.029120724,0.416326531,0.382978723
1,2015-07-13 00:00:00,163,0,0.067703568,0.043175487,0.050325134,0.583673469,0.585106383
1,2015-07-13 00:00:00,225,0.041666667,0.041171089,0.05954039,0.048346056,0.560544218,0.627659574
1,2015-07-16 00:00:00,153,0,0,0,0,0.614965986,0.691489362
1,2015-07-17 00:00:00,117,0,0.010064044,0.004526462,0.005371784,0.755102041,0.159574468
1,2015-07-19 00:00:00,86,0,0.006404392,0.002437326,0.032513429,0.767346939,0.574468085
1,2015-07-20 00:00:00,143,0.03125,0.094236048,0.069986072,0.093299406,0.662585034,0.64893617
1,2015-07-21 00:00:00,90,0.208333333,0.161939616,0.108983287,0.188295165,0.560544218,0.563829787
1,2015-07-21 00:00:00,195,0,0.001829826,0.010793872,0.057393271,0.779591837,0.372340426
1,2015-07-22 00:00:00,236,0,0.136322049,0.152855153,0.201300537,0.53877551,0.531914894
1,2015-07-23 00:00:00,13,0,0.000914913,0.011142061,0.083404015,0.614965986,0.234042553
1,2015-07-23 00:00:00,147,0,0.101555352,0.040389972,0.057110546,0.655782313,0.734042553
1,2015-07-23 00:00:00,153,0,0,0,0,0.681632653,0.691489362
1,2015-07-24 00:00:00,90,0,0.165599268,0.098885794,0.184054283,0.47755102,0.372340426
1,2015-07-24 00:00:00,225,0,0.041171089,0.021587744,0.048346056,0.60952381,0.372340426
1,2015-07-24 00:00:00,169,0,0.01189387,0.004874652,0.018377156,0.707482993,0.361702128
1,2015-07-25 00:00:00,188,0,0,0,0.006502686,0.730612245,0.329787234
1,2015-07-28 00:00:00,224,0,0.010064044,0.007660167,0.013005372,0.863945578,0
1,2015-07-28 00:00:00,161,0,0.003659652,0.002437326,0.007068137,0.791836735,0.255319149
1,2015-07-29 00:00:00,85,0,0.000914913,0.000696379,0.002261804,0.789115646,0.138297872
1,2015-07-29 00:00:00,90,0,0.165599268,0.093662953,0.17924795,0.631292517,0.212765957
1,2015-07-29 00:00:00,224,0,0.010064044,0.007660167,0.013005372,0.899319728,0
1,2015-07-29 00:00:00,224,0,0.010064044,0.007660167,0.013005372,0.899319728,0
1,2015-07-29 00:00:00,196,0,0,0.000696379,0.001696353,0.908843537,0.127659574
1,2015-07-30 00:00:00,244,0,0,0,0,0.787755102,0
1,2015-07-30 00:00:00,47,0.0625,0.093321134,0.086002786,0.106870229,0.749659864,0.436170213
1,2015-07-30 00:00:00,85,0,0.000914913,0.000696379,0.002261804,0.734693878,0.329787234
1,2015-07-30 00:00:00,199,0,0.136322049,0.063370474,0.063330506,0.491156463,0.64893617
1,2015-07-30 00:00:00,224,0,0.010064044,0.007660167,0.013005372,0.931972789,0
1,2015-07-30 00:00:00,84,0,0.002744739,0.001044568,0.001413627,0.853061224,0.276595745
1,2015-07-31 00:00:00,142,0,0.004574565,0.001740947,0.005654509,0.882993197,0.212765957
1,2015-07-31 00:00:00,148,0,0.010978957,0.004178273,0.003675431,0.805442177,0.287234043
1,2015-08-01 00:00:00,165,0,0.024702653,0.009401114,0.015549901,0.568707483,0.787234043
1,2015-08-02 00:00:00,224,0,0.010064044,0.006267409,0.013005372,0.759183673,0.372340426
1,2015-08-02 00:00:00,84,0,0.001829826,0.001044568,0.001413627,0.706122449,0.542553191
1,2015-08-03 00:00:00,57,0,0.110704483,0.063022284,0.096409386,0.63537415,0.319148936
1,2015-08-03 00:00:00,78,0.010416667,0.072278134,0.027855153,0.051456036,0.668027211,0.680851064
1,2015-08-03 00:00:00,86,0,0.003659652,0.002437326,0.024879842,0.760544218,0.489361702
1,2015-08-08 00:00:00,222,0,0.000914913,0.000348189,0.000565451,0.681632653,0.542553191
1,2015-08-09 00:00:00,77,0,0.005489478,0.005571031,0.010460843,0.619047619,0.553191489
1,2015-08-09 00:00:00,153,0,0,0,0,0.580952381,0.744680851
1,2015-08-09 00:00:00,103,0,0,0.002089136,0.001696353,0.559183673,0.617021277
1,2015-08-10 00:00:00,208,0,0,0,0,0.83537415,0.372340426
1,2015-08-13 00:00:00,194,0,0,0,0,0.647619048,0.563829787
1,2015-08-16 00:00:00,52,0,0.118938701,0.045264624,0.037319763,0.643537415,0.606382979
1,2015-08-16 00:00:00,194,0,0,0,0,0.749659864,0.372340426
1,2015-08-18 00:00:00,85,0,0,0.000348189,0.000565451,0.62585034,0.446808511
1,2015-08-20 00:00:00,191,0,0.01189387,0.007660167,0.019508058,0.585034014,0.606382979
1,2015-08-22 00:00:00,106,0,0.161939616,0.125696379,0.151540854,0.571428571,0.670212766
1,2015-08-23 00:00:00,124,0,0.003659652,0.001392758,0.001130902,0.676190476,0.574468085
1,2015-08-24 00:00:00,103,0,0,0.001392758,0.001696353,0.555102041,0.680851064
1,2015-08-25 00:00:00,224,0,0,0.003830084,0.00621996,0.71292517,0.244680851
1,2015-08-29 00:00:00,57,0,0.024702653,0.052228412,0.059655075,0.624489796,0.276595745
1,2015-09-08 00:00:00,57,0,0,0.022632312,0.05371784,0.531972789,0.14893617
1,2015-09-09 00:00:00,199,0,0.006404392,0.050835655,0.057110546,0.454421769,0.670212766
1,2015-09-09 00:00:00,194,0,0,0,0,0.733333333,0.319148936
